Asset,Date,Min temperature,Max temperature,Solar exposure,Rainfall ,Raining period
Riverton,4/07/2021,10,16.3,3.4,8.4,1
Riverton,5/07/2021,9.1,17,7.7,31,1
Riverton,6/07/2021,8.5,19.5,8.3,9,1
Riverton,7/07/2021,11.7,18.2,9.9,22.2,1
Riverton,8/07/2021,10.4,18.8,9.9,2,1
Riverton,9/07/2021,11.7,19.2,7.7,4.8,1
Riverton,10/07/2021,5.3,17.1,11.5,32.8,1
Riverton,11/07/2021,8.8,18.6,12.2,0.2,1
Riverton,12/07/2021,12.3,21.3,9.1,16.4,1
Riverton,13/07/2021,13.6,19.7,9.3,6.8,1
Riverton,14/07/2021,12.5,17.4,7.3,9.6,1
Riverton,15/07/2021,12.4,17.6,10.5,8,1
Riverton,16/07/2021,10.6,17.8,8.3,6.4,1
Riverton,17/07/2021,11.5,18,7.3,0.4,1
Riverton,18/07/2021,9,18,7.8,6.8,1
Riverton,19/07/2021,8.5,17.3,7.6,10.6,1
Riverton,20/07/2021,11.3,13.7,4.4,0.6,1
Riverton,21/07/2021,11.6,18.2,11.1,46.4,1
Riverton,22/07/2021,5.2,17.7,12.5,0,1
Riverton,23/07/2021,10.4,18.2,9.7,1.4,1
Riverton,24/07/2021,10.2,17.5,9.6,2.8,1
Riverton,25/07/2021,11,20.1,10.2,0.2,1
Riverton,26/07/2021,11.2,19,6.3,0.2,1
Riverton,27/07/2021,13.1,16.8,10.1,47.4,1
Riverton,28/07/2021,10.6,18.7,10,2,1
Riverton,29/07/2021,11.9,20.5,12.6,21.6,1
Riverton,30/07/2021,12.6,16.2,11.4,3.8,1
Riverton,31/07/2021,7.2,15.8,11.7,13.2,1
Riverton,1/08/2021,9.2,14.6,9.3,9.6,1
Riverton,2/08/2021,2.1,16.1,10.6,4.8,1
Riverton,3/08/2021,7.5,17.2,10.7,0.2,1
Riverton,4/08/2021,5,18.8,14.3,0,1
Riverton,5/08/2021,3.2,19.5,14.6,0,1
Riverton,6/08/2021,2.5,22.3,14.7,0,1
Riverton,7/08/2021,6.8,19.1,6.5,0,1
Riverton,8/08/2021,12.2,19.7,9.4,1.6,1
Riverton,9/08/2021,13.8,19.6,13.1,8.4,1
Riverton,10/08/2021,10.1,14.1,10.6,12.8,1
Riverton,11/08/2021,5.8,17.3,10.5,5.4,1
Riverton,12/08/2021,8,17.2,10.5,0.8,1
Riverton,13/08/2021,3.5,20.2,15.5,0.2,1
Riverton,14/08/2021,2.8,20,15.7,0,1
Riverton,15/08/2021,6.4,22.6,15.8,0,1
Riverton,16/08/2021,13,25.3,16,0,1
Riverton,17/08/2021,14,24,15.2,0,1
Riverton,18/08/2021,10,,15.9,2.4,1
Riverton,19/08/2021,9.4,18.7,10.3,,
Riverton,20/08/2021,10,19.1,14.1,11.2,1
Riverton,21/08/2021,10.2,18.4,10.5,2.4,1
Riverton,22/08/2021,11.2,17.4,12.7,3,1
Riverton,23/08/2021,5.9,17.9,16.8,0,1
Riverton,24/08/2021,7.2,21,17.1,0,1
Riverton,25/08/2021,10.8,23.7,17.2,0,1
Riverton,26/08/2021,10.7,18.8,12.9,3.4,1
Riverton,27/08/2021,10.8,17.4,13.9,3.6,1
Riverton,28/08/2021,7.4,17.7,11.7,0.2,1
Riverton,29/08/2021,12.2,19.4,13.5,1.2,1
Riverton,30/08/2021,13.8,19.1,10.8,4.2,1
Riverton,31/08/2021,12.2,19.7,15.9,4.4,1
Riverton,1/09/2021,15.3,17.8,7.5,2,1
Riverton,2/09/2021,9,13.8,14.4,7.4,1
Riverton,3/09/2021,4.4,16.1,16.2,3.4,1
Riverton,4/09/2021,3,19.1,18.9,,
Riverton,5/09/2021,4.5,22.1,19.1,0,1
Riverton,6/09/2021,7,24.3,19.3,0,1
Riverton,7/09/2021,6.2,29,19.4,0,1
Riverton,8/09/2021,11.7,23.9,19.5,0,1
Riverton,9/09/2021,11.5,15.2,5.3,,
Riverton,10/09/2021,5.7,18.6,16.2,,
Riverton,11/09/2021,9.1,18.5,19.2,,
Riverton,12/09/2021,4.1,18.1,20,0,1
Riverton,13/09/2021,6.2,20,20.5,0,1
Riverton,14/09/2021,5.9,21.7,20.6,0,1
Riverton,15/09/2021,5.3,20.9,17.4,0,1
Riverton,16/09/2021,11.1,16.8,14.6,20.6,1
Riverton,17/09/2021,5.4,17.2,18.9,3.6,1
Riverton,18/09/2021,7.6,20.3,17.5,0,1
Riverton,19/09/2021,10.7,20.1,15.8,5.4,1
Riverton,20/09/2021,10,21.7,21.7,0,1
Riverton,21/09/2021,12.6,26.3,21.8,0,1
Riverton,22/09/2021,6.4,,22,0,1
Riverton,23/09/2021,5.7,23.7,22.2,,
Riverton,24/09/2021,11.8,20.9,22.3,0,1
Riverton,25/09/2021,10.4,22.9,20,0,1
Riverton,26/09/2021,8.7,20.6,17,0.6,1
Riverton,27/09/2021,9.4,21,15,2.6,1
Riverton,28/09/2021,11.2,22.3,19.9,0.2,1
Riverton,29/09/2021,14.6,25.1,18.1,0,1
Riverton,30/09/2021,12.5,23.2,20.1,1.4,1
Riverton,1/10/2021,14.5,19.8,9.3,29,1
Riverton,2/10/2021,8.7,19.8,19.7,13.4,1
Riverton,3/10/2021,12.6,18.7,19.2,9.6,1
Riverton,4/10/2021,4.4,20.1,19.5,0,1
Riverton,5/10/2021,10.1,18,19.2,3.4,1
Riverton,6/10/2021,2.4,18,24.3,0,1
Riverton,7/10/2021,3.4,19.9,23.7,0,1
Riverton,8/10/2021,12,19.6,21.6,1,1
Riverton,9/10/2021,5.9,19.9,22.2,0,1
Riverton,10/10/2021,6.8,22.4,23,0,1
Riverton,11/10/2021,11.6,21.3,14.8,0,1
Riverton,12/10/2021,7.4,18.1,22.1,4.8,1
Riverton,13/10/2021,4.6,21,25.3,0,1
Riverton,14/10/2021,9.9,23.9,23.8,0,1
Riverton,15/10/2021,13,32.7,25,0,1
Riverton,16/10/2021,14.4,22.2,15.4,0,1
Riverton,17/10/2021,16.1,21.9,17.7,0,1
Riverton,18/10/2021,6.3,24,25.7,0,1
Riverton,19/10/2021,14.4,21.6,14.4,11.6,1
Riverton,20/10/2021,13.4,19.8,15.9,6.2,1
Riverton,21/10/2021,14.4,20.3,19.6,1.8,1
Riverton,22/10/2021,10.9,21.7,24.3,0.4,1
Riverton,23/10/2021,8.3,25,25.8,0,1
Riverton,24/10/2021,9.7,28.7,24.2,0,1
Riverton,25/10/2021,13.8,16.9,12.3,3,1
Riverton,26/10/2021,7.8,17.7,21.3,3.4,1
Riverton,27/10/2021,10.1,18.2,22.1,37.2,1
Riverton,28/10/2021,5.3,19.2,24.7,1,1
Riverton,29/10/2021,8.7,21.2,23.4,0,1
Riverton,30/10/2021,10.1,24.3,27.9,0,1
Riverton,31/10/2021,7.9,23.1,27.5,0,1
Riverton,1/11/2021,12.3,19.4,23.5,0.4,1
Riverton,2/11/2021,13.5,19.9,21.4,0,1
Riverton,3/11/2021,8.3,21.7,26.5,0,1
Riverton,4/11/2021,8.5,23.3,28.3,0,1
Riverton,5/11/2021,12.6,22.1,23.9,0,1
Riverton,6/11/2021,11.5,22.3,26,0,1
Riverton,7/11/2021,9.5,25.6,28.8,0,1
Riverton,8/11/2021,12.5,27.6,26.3,0,1
Riverton,9/11/2021,13.3,21,12.7,3.8,1
Riverton,10/11/2021,10.5,21.3,29.1,0,1
Riverton,11/11/2021,7.6,24.9,29.4,0,1
Riverton,12/11/2021,13,26.7,29,0,1
Riverton,13/11/2021,11.7,29.9,29.8,0,1
Riverton,14/11/2021,13.3,32.4,27.3,0,1
Riverton,15/11/2021,10.5,26.1,27.9,0,1
Riverton,16/11/2021,14.1,24.4,27.5,0,1
Riverton,17/11/2021,11.1,26.2,25.4,0,1
Riverton,18/11/2021,14.9,21.7,10.6,0,1
Riverton,19/11/2021,13.8,23.7,15.8,0,1
Riverton,20/11/2021,12.8,29.3,30.1,0,1
Riverton,21/11/2021,13.5,33,23.8,0,1
Riverton,22/11/2021,16.4,23.1,25.1,1.4,1
Riverton,23/11/2021,9,24.6,30.7,0,1
Riverton,24/11/2021,11.1,28.6,30.7,0,1
Riverton,25/11/2021,14.7,33.1,30.9,0,1
Riverton,26/11/2021,16,34.4,31,0,1
Riverton,27/11/2021,17.7,37.3,29.5,0,1
Riverton,28/11/2021,13.5,33.6,31,0,1
Riverton,29/11/2021,15,25.6,30.3,0,1
Riverton,30/11/2021,14.9,24.2,29.7,0,1
Riverton,1/12/2021,11.6,24.8,31.2,0,1
Riverton,2/12/2021,12.8,28.8,31.2,0,1
Riverton,3/12/2021,14.4,31.7,31.3,0,1
Riverton,4/12/2021,15.8,33.2,31.4,0,1
Riverton,5/12/2021,18.3,32.6,31.4,0,1
Riverton,6/12/2021,15.7,33.9,31.5,0,1
Riverton,7/12/2021,15.3,34.9,31.5,0,1
Riverton,8/12/2021,22.1,40.2,30.2,0,1
Riverton,9/12/2021,26.5,36,27.2,0.6,1
Riverton,10/12/2021,19.4,24.8,27.2,0,1
Riverton,11/12/2021,17.5,24.8,22.6,0,1
Riverton,12/12/2021,14.2,25.2,28,0,1
Riverton,13/12/2021,13.5,25.3,30.9,0,1
Riverton,14/12/2021,11.2,24.5,29.6,0,1
Riverton,15/12/2021,11.3,27.5,31.8,0,1
Riverton,16/12/2021,11.3,23.6,23.7,0,1
Riverton,17/12/2021,16.4,23.1,25.4,1.8,1
Riverton,18/12/2021,16.3,24.4,23.9,0,1
Riverton,19/12/2021,8.7,26,31.8,0,1
Riverton,20/12/2021,8.8,31.7,31.6,0,1
Riverton,21/12/2021,17,29.5,26.2,0,1
Riverton,22/12/2021,14.6,31.4,31.8,0.2,1
Riverton,23/12/2021,18.3,33.9,31.7,0,1
Riverton,24/12/2021,20.7,38.3,31.8,0,1
Riverton,25/12/2021,20.7,43.3,31.8,0,1
Riverton,26/12/2021,26.2,43.3,31.1,0,1
Riverton,27/12/2021,26.4,40,29.2,0,1
Riverton,28/12/2021,20.8,40.5,31.8,0,1
Riverton,29/12/2021,18.5,38.4,31.5,0,1
Riverton,30/12/2021,17.4,32.7,31.7,0,1
Riverton,31/12/2021,19.1,32.6,30.5,0,1
Riverton,1/01/2022,17.5,28.3,31.6,0,1
Riverton,2/01/2022,16.5,32.5,31.6,0,1
Riverton,3/01/2022,17.5,32.1,31.4,0,1
Riverton,4/01/2022,17.8,35.9,31.3,0,1
Riverton,5/01/2022,18.3,35.8,31.3,0,1
Riverton,6/01/2022,17,34.6,31.5,0,1
Riverton,7/01/2022,20.3,38.6,31.4,0,1
Riverton,8/01/2022,21.2,31.9,31.2,0,1
Riverton,9/01/2022,14.8,25.4,30.3,0,1
Riverton,10/01/2022,15.5,29.1,26.8,0,1
Riverton,11/01/2022,16.8,34.3,29.8,0,1
Riverton,12/01/2022,20.8,33.5,31.1,0,1
Riverton,13/01/2022,20.1,27.5,23.8,0,1
Riverton,14/01/2022,17.2,29.6,30.9,0,1
Riverton,15/01/2022,14.8,27.7,30.8,,
Riverton,16/01/2022,15.9,30.7,30.7,0,1
Riverton,17/01/2022,15.8,32.4,30.5,0,1
Riverton,18/01/2022,21.6,41.2,30.4,0,1
Riverton,19/01/2022,26.7,41.4,30.3,0,1
Riverton,20/01/2022,21.2,40.2,30.5,0,1
Riverton,21/01/2022,22.3,41.3,30.2,0,1
Riverton,22/01/2022,22.5,40.6,30.1,0,1
Riverton,23/01/2022,21,39.1,30.2,0,1
Riverton,24/01/2022,19.9,32.1,29.8,0,1
Riverton,25/01/2022,15.2,29.6,22.9,0,1
Riverton,26/01/2022,15.2,28.8,30,0,1
Riverton,27/01/2022,17.7,30,29.8,0,1
Riverton,28/01/2022,15.8,35.5,29.7,0,1
Riverton,29/01/2022,22.2,39,29.6,0,1
Riverton,30/01/2022,18.6,34.3,29.5,0,1
Riverton,31/01/2022,18.4,31.4,29,0,1
Riverton,1/02/2022,16.6,30.9,29.1,0,1
Riverton,2/02/2022,17.3,33.9,28.9,0,1
Riverton,3/02/2022,22.7,38.8,29.2,0,1
Riverton,4/02/2022,25.7,40.4,28.9,0,1
Riverton,5/02/2022,17.2,42.3,29,0,1
Riverton,6/02/2022,17.5,27.9,18.5,0,1
Riverton,7/02/2022,16.3,24.3,24.4,2.8,1
Riverton,8/02/2022,10.3,26,27,0,1
Riverton,9/02/2022,13.4,28.3,28.4,0,1
Riverton,10/02/2022,15.2,37.2,28.3,0,1
Riverton,11/02/2022,16.3,32.7,26.4,0,1
Riverton,12/02/2022,18.2,28.8,26.7,0,1
Riverton,13/02/2022,17.9,33.5,27.9,0,1
Riverton,14/02/2022,21.8,37.2,27.1,0,1
Riverton,15/02/2022,22,37.6,27.3,0,1
Riverton,16/02/2022,22.6,38.7,27.2,0,1
Riverton,17/02/2022,19.3,37.6,27,0,1
Riverton,18/02/2022,21.1,38.5,27,0,1
Riverton,19/02/2022,16.7,38.6,26.9,0,1
Riverton,20/02/2022,20.3,35.7,26.7,0,1
Riverton,21/02/2022,18.4,33.3,26.5,0,1
Riverton,22/02/2022,16.4,33.6,26.3,0,1
Riverton,23/02/2022,19.5,34,26.1,0,1
Riverton,24/02/2022,18.4,34.7,25.9,0,1
Riverton,25/02/2022,17.2,31.2,26,0,1
Riverton,26/02/2022,18.6,34,25.7,0,1
Riverton,27/02/2022,18,33.6,25.4,0,1
Riverton,28/02/2022,20.8,33.2,25,0,1
Riverton,1/03/2022,19.5,27.6,16.5,0,1
Riverton,2/03/2022,15,23.5,17.3,1.8,1
Riverton,3/03/2022,8.2,25.7,24.9,0.8,1
Riverton,4/03/2022,13.8,29.6,24.8,0,1
Riverton,5/03/2022,16.6,32.2,23.1,0,1
Riverton,6/03/2022,17.9,33.9,24.4,0,1
Riverton,7/03/2022,19.4,34.4,24.2,0,1
Riverton,8/03/2022,18.4,33.9,24,0,1
Riverton,9/03/2022,19.8,35.9,22.3,0,1
Riverton,10/03/2022,19.2,38.1,22.6,0,1
Riverton,11/03/2022,22.4,38.2,16.4,0,1
Riverton,12/03/2022,18.9,27.9,19.4,0,1
Riverton,13/03/2022,22.8,27.8,16.9,0,1
Riverton,14/03/2022,15.3,28.3,22.8,0,1
Riverton,15/03/2022,17.7,26.6,14.5,0,1
Riverton,16/03/2022,18.4,27.2,17.5,0.2,1
Riverton,17/03/2022,13.2,30.6,22.1,0,1
Riverton,18/03/2022,14.2,28.4,13.3,0,1
Riverton,19/03/2022,19.2,29.3,15.4,0,1
Riverton,20/03/2022,19,28.3,11.1,0,1
Riverton,21/03/2022,18.6,27.8,15.2,0,1
Riverton,22/03/2022,12.3,28,21,0,1
Riverton,23/03/2022,14.4,28.4,21.2,0,1
Riverton,24/03/2022,15.4,30.7,21.1,0,1
Riverton,25/03/2022,19.6,35.6,17.4,0,1
Riverton,26/03/2022,20.8,31.1,11.8,2.6,1
Riverton,27/03/2022,20.2,26.2,8.1,0.2,1
Riverton,28/03/2022,17.3,26.7,14.7,0,1
Riverton,29/03/2022,19.8,31,15.5,0,1
Riverton,30/03/2022,20,27.4,11.5,0,1
Riverton,31/03/2022,20.6,30.7,18.8,0,1
Riverton,1/04/2022,22.6,31.7,10.9,0,1
Riverton,2/04/2022,23.4,31.7,12.7,0.2,1
Riverton,3/04/2022,22.1,30.4,15.4,0,1
Riverton,4/04/2022,19.4,24.2,9.7,0,1
Riverton,5/04/2022,12.1,25.8,19,0,1
Riverton,6/04/2022,12.8,28.2,18.1,0,1
Riverton,7/04/2022,13.4,31.9,18.6,0,1
Riverton,8/04/2022,19.5,26.3,12.6,0,1
Riverton,9/04/2022,12.3,22,18,8.6,1
Riverton,10/04/2022,10.8,23.6,10.8,0,1
Riverton,11/04/2022,11.3,21.6,13.4,10.6,1
Riverton,12/04/2022,10.2,25.6,16.9,0.6,1
Riverton,13/04/2022,11.1,24.5,17.6,0,1
Riverton,14/04/2022,13.1,26,17.5,0,1
Riverton,15/04/2022,13.3,27.5,17.3,0,1
Riverton,16/04/2022,11.7,25.8,17,0,1
Riverton,17/04/2022,11.2,22.2,15.3,0,1
Riverton,18/04/2022,6.6,23.6,16.9,0,1
Riverton,19/04/2022,8,25,16.6,0,1
Riverton,20/04/2022,10,25.4,16.6,0,1
Riverton,21/04/2022,14.2,26.8,16.1,0,1
Riverton,22/04/2022,14,26.8,16,0,1
Riverton,23/04/2022,13.6,26.5,16.1,0,1
Riverton,24/04/2022,12.4,28.5,16,0,1
Riverton,25/04/2022,17.9,30,12.4,0,1
Riverton,26/04/2022,14.4,21.8,11.2,15.8,1
Riverton,27/04/2022,11.9,20.6,11.1,5.8,1
Riverton,28/04/2022,11.1,21.5,11.5,4.6,1
Riverton,29/04/2022,5.5,21.9,15.3,4.2,1
Riverton,30/04/2022,8.8,23.9,15.2,0,1
Riverton,1/05/2022,9.1,25.6,15.1,0,1
Riverton,2/05/2022,6.8,23.4,14.4,0,1
Riverton,3/05/2022,10.3,22.3,14.8,0,1
Riverton,4/05/2022,9.4,20.1,13,0,1
Riverton,5/05/2022,11.9,21.7,14.6,0,1
Riverton,6/05/2022,7.5,23.2,14.4,0,1
Riverton,7/05/2022,3.2,25.7,14.3,0,1
Riverton,8/05/2022,8.7,25.6,14.1,0,1
Riverton,9/05/2022,8.6,24.8,14.1,0,1
Riverton,10/05/2022,10,23.7,13.9,0,1
Riverton,11/05/2022,8.6,21.8,10,0,1
Riverton,12/05/2022,11.8,13.4,5.1,10.8,1
Riverton,13/05/2022,7.6,18.6,10.7,4.6,1
Riverton,14/05/2022,10.8,20.9,8.6,3.4,1
Riverton,15/05/2022,11.2,18.6,8.2,3.4,1
Riverton,16/05/2022,6.5,21.9,13.4,0,1
Riverton,17/05/2022,7,24.9,13.1,0,1
Riverton,18/05/2022,14.4,22,10.2,6.6,1
Riverton,19/05/2022,11,22,11.9,,
Riverton,20/05/2022,14.9,21.3,10.6,2.8,1
Riverton,21/05/2022,13,25.7,12.9,1.4,1
Riverton,22/05/2022,9.1,23.5,7.6,0,1
Riverton,23/05/2022,13.3,19.6,7,29.6,1
Riverton,24/05/2022,13.1,21.8,11.7,33,1
Riverton,25/05/2022,7.4,21,11.8,6,1
Riverton,26/05/2022,7.8,22,12.6,0.2,1
Riverton,27/05/2022,10.4,24.7,12.5,0,1
Riverton,28/05/2022,8.6,22.5,12.3,0,1
Riverton,29/05/2022,3.3,17.8,12.3,0,1
Riverton,30/05/2022,2.8,18.9,11.7,0,1
Riverton,31/05/2022,7.1,18.2,10.6,0,1
Riverton,1/06/2022,5.1,18.8,11.6,0,1
Riverton,2/06/2022,5,19.8,10.3,0.6,1
Riverton,3/06/2022,4.6,17.3,12,1.2,1
Riverton,4/06/2022,1.9,18.1,12,0,1
Riverton,5/06/2022,2.9,18.8,11,0,1
Riverton,6/06/2022,5.9,18.2,11.3,0,1
Riverton,7/06/2022,9.7,19.2,11.3,0,1
Riverton,8/06/2022,12.8,19.7,7.9,0,1
Riverton,9/06/2022,11.6,19.9,9.1,6.4,1
Riverton,10/06/2022,11.6,22.6,6.2,3.8,1
Riverton,11/06/2022,15.8,21.1,9.9,19.2,1
Riverton,12/06/2022,14.7,19.7,7.5,12.4,1
Riverton,13/06/2022,12.8,19,8.9,23,1
Riverton,14/06/2022,10.9,19.5,9.1,0,1
Riverton,15/06/2022,12.5,20.6,6.6,5.2,1
Riverton,16/06/2022,9.1,22.7,11.4,1.2,1
Riverton,17/06/2022,12.1,21.7,8.6,0.4,1
Riverton,18/06/2022,13,18.5,8,10.2,1
Riverton,19/06/2022,13.4,19.1,8.6,7.2,1
Riverton,20/06/2022,10.1,19.8,10.1,2,1
Riverton,21/06/2022,13.6,21.4,11.7,2,1
Riverton,22/06/2022,10.3,20.3,8,0.4,1
Riverton,23/06/2022,9.5,19.5,7.3,2,1
Riverton,24/06/2022,7.5,18.6,11.5,5.2,1
Riverton,25/06/2022,5.5,18.8,11.8,0,1
Riverton,26/06/2022,5.7,22.1,11.8,0,1
Riverton,27/06/2022,8.2,22.3,11,0,1
Riverton,28/06/2022,3.7,17.2,11.7,0,1
Riverton,29/06/2022,2.6,16.6,11.9,0,1
Riverton,30/06/2022,5,18.1,11.9,0,1
Rockhampton,1/01/2021,23.4,31.8,22.4,,
Rockhampton,2/01/2021,22.8,31.8,21.8,,
Rockhampton,3/01/2021,22.6,32.3,27.2,,
Rockhampton,4/01/2021,23.8,32.5,20.9,64.2,4
Rockhampton,5/01/2021,24.5,32.9,21.5,0,
Rockhampton,6/01/2021,24.9,34.3,25.4,0,
Rockhampton,7/01/2021,25.8,33.9,24.7,0,1
Rockhampton,8/01/2021,24.7,29.3,10,1.8,1
Rockhampton,9/01/2021,23.1,25.3,7.6,,
Rockhampton,10/01/2021,21.2,30.1,14,,
Rockhampton,11/01/2021,22.5,28.6,16,3.8,3
Rockhampton,12/01/2021,21.7,31.6,29.2,0,1
Rockhampton,13/01/2021,22,30.6,20.2,0,
Rockhampton,14/01/2021,21,32.3,30.1,0,
Rockhampton,15/01/2021,20,33.1,30.4,0,
Rockhampton,16/01/2021,19.7,35.7,30.5,0,
Rockhampton,17/01/2021,23.7,33.1,29,0,
Rockhampton,18/01/2021,23.2,31.5,23.1,0,
Rockhampton,19/01/2021,23.5,35.2,29.2,0,
Rockhampton,20/01/2021,24.1,33.6,28.8,0,
Rockhampton,21/01/2021,23.2,31.5,27.7,0,
Rockhampton,22/01/2021,21.6,32.2,28.9,0,
Rockhampton,23/01/2021,21.7,32.5,28.4,,
Rockhampton,24/01/2021,21.3,30.3,18.3,,
Rockhampton,25/01/2021,21.6,30.8,25.7,23,3
Rockhampton,26/01/2021,22.4,33.2,29.3,,
Rockhampton,27/01/2021,22.9,33.3,29.3,0.8,2
Rockhampton,28/01/2021,24.2,32.7,26.7,0,1
Rockhampton,29/01/2021,22.1,31.4,27.8,2.8,1
Rockhampton,30/01/2021,22.2,32.5,23.7,,
Rockhampton,31/01/2021,22.8,32.1,26.6,,
Rockhampton,1/02/2021,22.9,31.8,25.2,0,
Rockhampton,2/02/2021,21.7,35.1,28.4,0,
Rockhampton,3/02/2021,23.7,31.4,20.3,0,1
Rockhampton,4/02/2021,22.3,31.8,26.1,0.8,1
Rockhampton,5/02/2021,20.8,33.9,28.6,0,
Rockhampton,6/02/2021,21.3,35.8,27.5,,
Rockhampton,7/02/2021,23.7,38.2,23.8,,
Rockhampton,8/02/2021,25.3,37.7,17.6,1,3
Rockhampton,9/02/2021,23.9,31,23.1,20.2,1
Rockhampton,10/02/2021,21.9,31.4,23.2,0,
Rockhampton,11/02/2021,22.6,30.9,27.1,1.2,1
Rockhampton,12/02/2021,21.7,32.4,28.2,0,
Rockhampton,13/02/2021,19.3,35.9,28.6,,
Rockhampton,14/02/2021,23.6,34.8,16.4,,
Rockhampton,15/02/2021,23.1,34.1,26.8,1,3
Rockhampton,16/02/2021,22.4,32.6,26.8,0,
Rockhampton,17/02/2021,22.1,32.5,26.4,0,
Rockhampton,18/02/2021,21.6,32.9,23.8,0,
Rockhampton,19/02/2021,23.3,28.7,9.3,0.2,1
Rockhampton,20/02/2021,22.6,31.2,20,,
Rockhampton,21/02/2021,20.4,39.5,26.2,,
Rockhampton,22/02/2021,22.9,41.4,27.8,4.4,3
Rockhampton,23/02/2021,23.4,39.4,21.7,0,
Rockhampton,24/02/2021,25.2,34.2,25.7,0.2,1
Rockhampton,25/02/2021,25,33.7,24.6,1,1
Rockhampton,26/02/2021,23.6,33.8,23,0,
Rockhampton,27/02/2021,23.4,35.2,25.5,,
Rockhampton,28/02/2021,25.1,33.4,20.8,,
Rockhampton,1/03/2021,25.1,31.2,14.1,0,1
Rockhampton,2/03/2021,24.9,34.5,23.3,0,
Rockhampton,3/03/2021,23.6,34.3,24.4,0,
Rockhampton,4/03/2021,22.6,28.9,10.8,1.4,1
Rockhampton,5/03/2021,20.5,33.9,24.6,0.2,1
Rockhampton,6/03/2021,19.8,34.7,25.7,,
Rockhampton,7/03/2021,23.6,34,18.1,,
Rockhampton,8/03/2021,22,32.5,21.9,4.2,3
Rockhampton,9/03/2021,21.5,34.8,24.4,0,
Rockhampton,10/03/2021,20.9,35.1,24.9,0,
Rockhampton,11/03/2021,22.5,31.6,18.4,1,1
Rockhampton,12/03/2021,22.1,32.9,23,0.4,1
Rockhampton,13/03/2021,22.6,33.2,24.5,,
Rockhampton,14/03/2021,22.2,34.4,23.5,,
Rockhampton,15/03/2021,23.5,35.7,20.4,0.4,3
Rockhampton,16/03/2021,22.1,29.2,13.5,29.8,1
Rockhampton,17/03/2021,20.3,25.5,9.1,42.8,1
Rockhampton,18/03/2021,21.3,27.7,10.8,1.2,1
Rockhampton,19/03/2021,22.7,30.6,19,0.4,1
Rockhampton,20/03/2021,23.2,31.4,20.5,,
Rockhampton,21/03/2021,23.8,30.5,19.1,,
Rockhampton,22/03/2021,24.3,31.7,17.9,5.4,3
Rockhampton,23/03/2021,,30.8,13.2,0.4,1
Rockhampton,24/03/2021,25,35.3,17.5,7.6,1
Rockhampton,25/03/2021,22.7,32.9,22.7,10,1
Rockhampton,26/03/2021,19.8,31.9,23.7,0,
Rockhampton,27/03/2021,19,31.9,20.5,0,
Rockhampton,28/03/2021,20.4,31.5,21.6,0,
Rockhampton,29/03/2021,21.8,30.4,21.7,0,
Rockhampton,30/03/2021,21,30.2,23,0,
Rockhampton,31/03/2021,19.6,29.3,20.1,0,
Rockhampton,1/04/2021,18.5,28.4,21.8,0,
Rockhampton,2/04/2021,18.4,29,22.1,,
Rockhampton,3/04/2021,20.6,26.6,9.5,,
Rockhampton,4/04/2021,21,26.3,9.3,,
Rockhampton,5/04/2021,21.7,25.9,9.4,,
Rockhampton,6/04/2021,22.1,28.4,12.9,17,5
Rockhampton,7/04/2021,21.8,29.8,19.2,0.8,1
Rockhampton,8/04/2021,19.6,32.2,21.4,0,
Rockhampton,9/04/2021,19.6,32.7,18.7,0,
Rockhampton,10/04/2021,19.2,32.7,21.1,0,
Rockhampton,11/04/2021,20.1,32.8,15.6,0,
Rockhampton,12/04/2021,17.3,28.7,21.3,0,
Rockhampton,13/04/2021,17,28.1,19,0,
Rockhampton,14/04/2021,16.2,28,20.6,0,
Rockhampton,15/04/2021,14.7,29,20.2,0,
Rockhampton,16/04/2021,16,29.9,20.7,0,
Rockhampton,17/04/2021,18.8,29.4,19.6,0,
Rockhampton,18/04/2021,17.4,30,20,0,
Rockhampton,19/04/2021,17.4,28.4,19.6,0,
Rockhampton,20/04/2021,18.1,29.5,19.5,0,
Rockhampton,21/04/2021,19.1,27.7,11.3,0,
Rockhampton,22/04/2021,21,27.2,9,0,
Rockhampton,23/04/2021,18.3,24.8,11.8,,
Rockhampton,24/04/2021,17.8,25.2,10.8,,
Rockhampton,25/04/2021,18.7,28.3,19.5,,
Rockhampton,26/04/2021,17,27.9,19.3,,
Rockhampton,27/04/2021,17.6,28.7,19.2,2.8,5
Rockhampton,28/04/2021,16.7,26.9,13.4,0,
Rockhampton,29/04/2021,18.6,26.6,14.5,0,
Rockhampton,30/04/2021,18.7,27.5,17.3,0,
Rockhampton,1/05/2021,17.9,27.9,17.7,0,
Rockhampton,2/05/2021,17.8,27,15,0,
Rockhampton,3/05/2021,18.9,29,16.8,0,
Rockhampton,4/05/2021,18.1,30.6,16.9,0,
Rockhampton,5/05/2021,16.7,31.3,14.5,0,
Rockhampton,6/05/2021,10.7,26.1,17.5,0,
Rockhampton,7/05/2021,8.6,28.6,18.1,0,
Rockhampton,8/05/2021,11.4,30.5,17.5,0,
Rockhampton,9/05/2021,15,29.1,15.7,0,
Rockhampton,10/05/2021,14.8,30.2,17.2,0,
Rockhampton,11/05/2021,17.8,31.7,16.1,0,
Rockhampton,12/05/2021,20.7,31.2,17.3,0,1
Rockhampton,13/05/2021,19.7,31.5,14.7,0,
