Asset,Date,Count visitation
Harrisdale,17/05/2022,5513
Harrisdale,18/05/2022,5349
Harrisdale,19/05/2022,5630
Harrisdale,20/05/2022,5586
Harrisdale,21/05/2022,6319
Harrisdale,22/05/2022,4156
Harrisdale,23/05/2022,4828
Harrisdale,24/05/2022,5236
Harrisdale,25/05/2022,5322
Harrisdale,26/05/2022,5401
Harrisdale,27/05/2022,5523
Harrisdale,28/05/2022,5791
Harrisdale,29/05/2022,4876
Harrisdale,30/05/2022,5558
Harrisdale,31/05/2022,1
Harrisdale,1/06/2022,5120
Harrisdale,2/06/2022,5275
Harrisdale,3/06/2022,5622
Harrisdale,4/06/2022,5699
Harrisdale,5/06/2022,4012
Harrisdale,6/06/2022,4468
Harrisdale,7/06/2022,5627
Harrisdale,8/06/2022,5348
Harrisdale,9/06/2022,5596
Harrisdale,10/06/2022,5725
Harrisdale,11/06/2022,5921
Harrisdale,12/06/2022,4475
Harrisdale,13/06/2022,5156
Harrisdale,14/06/2022,5230
Harrisdale,15/06/2022,5348
Harrisdale,16/06/2022,5512
Harrisdale,17/06/2022,5139
Harrisdale,18/06/2022,4872
Harrisdale,19/06/2022,4459
Harrisdale,20/06/2022,5559
Harrisdale,21/06/2022,5325
Harrisdale,22/06/2022,5655
Harrisdale,23/06/2022,5265
Harrisdale,24/06/2022,5794
Harrisdale,25/06/2022,5979
Harrisdale,26/06/2022,4987
Harrisdale,27/06/2022,5324
Harrisdale,28/06/2022,5199
Harrisdale,29/06/2022,5476
Harrisdale,30/06/2022,5585
Hervey Bay,1/01/2021,12951
Hervey Bay,2/01/2021,8725
Hervey Bay,3/01/2021,14471
Hervey Bay,4/01/2021,14067
Hervey Bay,5/01/2021,14105
Hervey Bay,6/01/2021,14452
Hervey Bay,7/01/2021,13655
Hervey Bay,8/01/2021,10617
Hervey Bay,9/01/2021,7777
Hervey Bay,10/01/2021,12312
Hervey Bay,11/01/2021,12701
Hervey Bay,12/01/2021,12830
Hervey Bay,13/01/2021,14119
Hervey Bay,14/01/2021,13156
Hervey Bay,15/01/2021,11141
Hervey Bay,16/01/2021,7973
Hervey Bay,17/01/2021,12204
Hervey Bay,18/01/2021,11748
Hervey Bay,19/01/2021,11839
Hervey Bay,20/01/2021,13400
Hervey Bay,21/01/2021,11577
Hervey Bay,22/01/2021,11430
Hervey Bay,23/01/2021,8406
Hervey Bay,24/01/2021,13517
Hervey Bay,25/01/2021,5105
Hervey Bay,26/01/2021,11962
Hervey Bay,27/01/2021,12280
Hervey Bay,28/01/2021,11564
Hervey Bay,29/01/2021,10267
Hervey Bay,30/01/2021,7485
Hervey Bay,31/01/2021,10172
Hervey Bay,1/02/2021,10456
Hervey Bay,2/02/2021,10698
Hervey Bay,3/02/2021,11751
Hervey Bay,4/02/2021,11403
Hervey Bay,5/02/2021,10902
Hervey Bay,6/02/2021,7174
Hervey Bay,7/02/2021,10236
Hervey Bay,8/02/2021,10289
Hervey Bay,9/02/2021,10358
Hervey Bay,10/02/2021,12092
Hervey Bay,11/02/2021,12831
Hervey Bay,12/02/2021,11601
Hervey Bay,13/02/2021,4
Hervey Bay,14/02/2021,10302
Hervey Bay,15/02/2021,10100
Hervey Bay,16/02/2021,10592
Hervey Bay,17/02/2021,12280
Hervey Bay,18/02/2021,11439
Hervey Bay,19/02/2021,11024
Hervey Bay,20/02/2021,7365
Hervey Bay,21/02/2021,10196
Hervey Bay,22/02/2021,10380
Hervey Bay,23/02/2021,10307
Hervey Bay,24/02/2021,11980
Hervey Bay,25/02/2021,11342
Hervey Bay,26/02/2021,10722
Hervey Bay,27/02/2021,7399
Hervey Bay,28/02/2021,10223
Hervey Bay,1/03/2021,10488
Hervey Bay,2/03/2021,10781
Hervey Bay,3/03/2021,12127
Hervey Bay,4/03/2021,11601
Hervey Bay,5/03/2021,11202
Hervey Bay,6/03/2021,7705
Hervey Bay,7/03/2021,10089
Hervey Bay,8/03/2021,10598
Hervey Bay,9/03/2021,10817
Hervey Bay,10/03/2021,11578
Hervey Bay,11/03/2021,11913
Hervey Bay,12/03/2021,10754
Hervey Bay,13/03/2021,8218
Hervey Bay,14/03/2021,9900
Hervey Bay,15/03/2021,10584
Hervey Bay,16/03/2021,10913
Hervey Bay,17/03/2021,12546
Hervey Bay,18/03/2021,11779
Hervey Bay,19/03/2021,11742
Hervey Bay,20/03/2021,7466
Hervey Bay,21/03/2021,10569
Hervey Bay,22/03/2021,9784
Hervey Bay,23/03/2021,10936
Hervey Bay,24/03/2021,12084
Hervey Bay,25/03/2021,11762
Hervey Bay,26/03/2021,10863
Hervey Bay,27/03/2021,7582
Hervey Bay,28/03/2021,10841
Hervey Bay,29/03/2021,9039
Hervey Bay,30/03/2021,9826
Hervey Bay,31/03/2021,13827
Hervey Bay,1/04/2021,7
Hervey Bay,2/04/2021,14928
Hervey Bay,3/04/2021,6063
Hervey Bay,4/04/2021,6647
Hervey Bay,5/04/2021,11331
Hervey Bay,6/04/2021,11584
Hervey Bay,7/04/2021,12982
Hervey Bay,8/04/2021,12243
Hervey Bay,9/04/2021,10044
Hervey Bay,10/04/2021,6871
Hervey Bay,11/04/2021,11161
Hervey Bay,12/04/2021,11003
Hervey Bay,13/04/2021,11365
Hervey Bay,14/04/2021,13201
Hervey Bay,15/04/2021,5557
Hervey Bay,16/04/2021,10277
Hervey Bay,17/04/2021,6912
Hervey Bay,18/04/2021,10226
Hervey Bay,19/04/2021,10301
Hervey Bay,20/04/2021,10216
Hervey Bay,21/04/2021,11874
Hervey Bay,22/04/2021,11234
Hervey Bay,23/04/2021,11462
Hervey Bay,24/04/2021,6
Hervey Bay,25/04/2021,8659
Hervey Bay,26/04/2021,11340
Hervey Bay,27/04/2021,10749
Hervey Bay,28/04/2021,12159
Hervey Bay,29/04/2021,11255
Hervey Bay,30/04/2021,11669
Hervey Bay,1/05/2021,8777
Hervey Bay,2/05/2021,22
Hervey Bay,3/05/2021,12674
Hervey Bay,4/05/2021,10627
Hervey Bay,5/05/2021,13196
Hervey Bay,6/05/2021,12778
Hervey Bay,7/05/2021,13913
Hervey Bay,8/05/2021,6823
Hervey Bay,9/05/2021,9427
Hervey Bay,10/05/2021,9974
Hervey Bay,11/05/2021,10441
Hervey Bay,12/05/2021,11427
Hervey Bay,13/05/2021,11198
Hervey Bay,14/05/2021,10575
Hervey Bay,15/05/2021,7142
Hervey Bay,16/05/2021,10316
Hervey Bay,17/05/2021,10586
Hervey Bay,18/05/2021,10662
Hervey Bay,19/05/2021,11938
Hervey Bay,20/05/2021,7770
Hervey Bay,21/05/2021,10430
Hervey Bay,22/05/2021,6917
Hervey Bay,23/05/2021,10218
Hervey Bay,24/05/2021,10288
Hervey Bay,25/05/2021,10358
Hervey Bay,26/05/2021,12225
Hervey Bay,27/05/2021,11626
Hervey Bay,28/05/2021,10809
Hervey Bay,29/05/2021,7528
Hervey Bay,30/05/2021,9936
Hervey Bay,31/05/2021,8
Hervey Bay,1/06/2021,10618
Hervey Bay,2/06/2021,11790
Hervey Bay,3/06/2021,10714
Hervey Bay,4/06/2021,10397
Hervey Bay,5/06/2021,7257
Hervey Bay,6/06/2021,10102
Hervey Bay,7/06/2021,11174
Hervey Bay,8/06/2021,10406
Hervey Bay,9/06/2021,12453
Hervey Bay,10/06/2021,11538
Hervey Bay,11/06/2021,11378
Hervey Bay,12/06/2021,7691
Hervey Bay,13/06/2021,10122
Hervey Bay,14/06/2021,10467
Hervey Bay,15/06/2021,11444
Hervey Bay,16/06/2021,12313
Hervey Bay,17/06/2021,11622
Hervey Bay,18/06/2021,10910
Hervey Bay,19/06/2021,7402
Hervey Bay,20/06/2021,10377
Hervey Bay,21/06/2021,10392
Hervey Bay,22/06/2021,10909
Hervey Bay,23/06/2021,12665
Hervey Bay,24/06/2021,11875
Hervey Bay,25/06/2021,11420
Hervey Bay,26/06/2021,7941
Hervey Bay,27/06/2021,11688
Hervey Bay,28/06/2021,12387
Hervey Bay,29/06/2021,12728
Hervey Bay,30/06/2021,13512
Hervey Bay,1/07/2021,
Hervey Bay,2/07/2021,13182
Hervey Bay,3/07/2021,11452
Hervey Bay,4/07/2021,8172
Hervey Bay,5/07/2021,12235
Hervey Bay,6/07/2021,12082
Hervey Bay,7/07/2021,12980
Hervey Bay,8/07/2021,13974
Hervey Bay,9/07/2021,13818
Hervey Bay,10/07/2021,11374
Hervey Bay,11/07/2021,7394
Hervey Bay,12/07/2021,11171
Hervey Bay,13/07/2021,10548
Hervey Bay,14/07/2021,11378
Hervey Bay,15/07/2021,12439
Hervey Bay,16/07/2021,12551
Hervey Bay,17/07/2021,11788
Hervey Bay,18/07/2021,8384
Hervey Bay,19/07/2021,10779
Hervey Bay,20/07/2021,10767
Hervey Bay,21/07/2021,11346
Hervey Bay,22/07/2021,12567
Hervey Bay,23/07/2021,12070
Hervey Bay,24/07/2021,11063
Hervey Bay,25/07/2021,7135
Hervey Bay,26/07/2021,10310
Hervey Bay,27/07/2021,10614
Hervey Bay,28/07/2021,10483
Hervey Bay,29/07/2021,12011
Hervey Bay,30/07/2021,11831
Hervey Bay,31/07/2021,10875
Hervey Bay,1/08/2021,7764
Hervey Bay,2/08/2021,10543
Hervey Bay,3/08/2021,10363
Hervey Bay,4/08/2021,10772
Hervey Bay,5/08/2021,11797
Hervey Bay,6/08/2021,11527
Hervey Bay,7/08/2021,10741
Hervey Bay,8/08/2021,7553
Hervey Bay,9/08/2021,10518
Hervey Bay,10/08/2021,10788
Hervey Bay,11/08/2021,10989
Hervey Bay,12/08/2021,12325
Hervey Bay,13/08/2021,11907
Hervey Bay,14/08/2021,11304
Hervey Bay,15/08/2021,7901
Hervey Bay,16/08/2021,10337
Hervey Bay,17/08/2021,10742
Hervey Bay,18/08/2021,11487
Hervey Bay,19/08/2021,13793
Hervey Bay,20/08/2021,13298
Hervey Bay,21/08/2021,12785
Hervey Bay,22/08/2021,8851
Hervey Bay,23/08/2021,11854
Hervey Bay,24/08/2021,11870
Hervey Bay,25/08/2021,14995
Hervey Bay,26/08/2021,16189
Hervey Bay,27/08/2021,15162
Hervey Bay,28/08/2021,15543
Hervey Bay,29/08/2021,11109
Hervey Bay,30/08/2021,13008
Hervey Bay,31/08/2021,12875
Hervey Bay,1/09/2021,13938
Hervey Bay,2/09/2021,15551
Hervey Bay,3/09/2021,16616
Hervey Bay,4/09/2021,14884
Hervey Bay,5/09/2021,9865
Hervey Bay,6/09/2021,12194
Hervey Bay,7/09/2021,12630
Hervey Bay,8/09/2021,12765
Hervey Bay,9/09/2021,14123
Hervey Bay,10/09/2021,14194
Hervey Bay,11/09/2021,13318
Hervey Bay,12/09/2021,9949
Hervey Bay,13/09/2021,12157
Hervey Bay,14/09/2021,12379
Hervey Bay,15/09/2021,12998
Hervey Bay,16/09/2021,14951
Hervey Bay,17/09/2021,13953
Hervey Bay,18/09/2021,13412
Hervey Bay,19/09/2021,9710
Hervey Bay,20/09/2021,13927
Hervey Bay,21/09/2021,14152
Hervey Bay,22/09/2021,14277
Hervey Bay,23/09/2021,15742
Hervey Bay,24/09/2021,15284
Hervey Bay,25/09/2021,13227
Hervey Bay,26/09/2021,9767
Hervey Bay,27/09/2021,14579
Hervey Bay,28/09/2021,14313
Hervey Bay,29/09/2021,15166
Hervey Bay,30/09/2021,16498
Hervey Bay,1/10/2021,16228
Hervey Bay,2/10/2021,14280
Hervey Bay,3/10/2021,10407
Hervey Bay,4/10/2021,9391
Hervey Bay,5/10/2021,14123
Hervey Bay,6/10/2021,13296
Hervey Bay,7/10/2021,14960
Hervey Bay,8/10/2021,14346
Hervey Bay,9/10/2021,13271
Hervey Bay,10/10/2021,9742
Hervey Bay,11/10/2021,12102
Hervey Bay,12/10/2021,12460
Hervey Bay,13/10/2021,12552
Hervey Bay,14/10/2021,14515
Hervey Bay,15/10/2021,12385
Hervey Bay,16/10/2021,14096
Hervey Bay,17/10/2021,9913
Hervey Bay,18/10/2021,11143
Hervey Bay,19/10/2021,12536
Hervey Bay,20/10/2021,12563
Hervey Bay,21/10/2021,14841
Hervey Bay,22/10/2021,13975
Hervey Bay,23/10/2021,13686
Hervey Bay,24/10/2021,9604
Hervey Bay,25/10/2021,11678
Hervey Bay,26/10/2021,12578
Hervey Bay,27/10/2021,13436
Hervey Bay,28/10/2021,15227
Hervey Bay,29/10/2021,14792
Hervey Bay,30/10/2021,14612
Hervey Bay,31/10/2021,9946
Hervey Bay,1/11/2021,11674
Hervey Bay,2/11/2021,11578
Hervey Bay,3/11/2021,12797
Hervey Bay,4/11/2021,14659
Hervey Bay,5/11/2021,13708
Hervey Bay,6/11/2021,13552
Hervey Bay,7/11/2021,9537
Hervey Bay,8/11/2021,12096
Hervey Bay,9/11/2021,5
Hervey Bay,10/11/2021,12976
Hervey Bay,11/11/2021,14614
Hervey Bay,12/11/2021,12831
Hervey Bay,13/11/2021,14588
Hervey Bay,14/11/2021,9460
Hervey Bay,15/11/2021,12590
Hervey Bay,16/11/2021,13320
Hervey Bay,17/11/2021,12844
Hervey Bay,18/11/2021,15783
Hervey Bay,19/11/2021,15486
Hervey Bay,20/11/2021,13737
Hervey Bay,21/11/2021,9929
Hervey Bay,22/11/2021,11820
Hervey Bay,23/11/2021,13622
Hervey Bay,24/11/2021,13903
Hervey Bay,25/11/2021,15547
Hervey Bay,26/11/2021,
Hervey Bay,27/11/2021,
Hervey Bay,28/11/2021,11406
Hervey Bay,29/11/2021,12461
Hervey Bay,30/11/2021,14468
Hervey Bay,1/12/2021,
Hervey Bay,2/12/2021,9
Hervey Bay,3/12/2021,15586
Hervey Bay,4/12/2021,14257
Hervey Bay,5/12/2021,10049
Hervey Bay,6/12/2021,14631
Hervey Bay,7/12/2021,15042
Hervey Bay,8/12/2021,15166
Hervey Bay,9/12/2021,17453
Hervey Bay,10/12/2021,16324
Hervey Bay,11/12/2021,14832
Hervey Bay,12/12/2021,10882
Hervey Bay,13/12/2021,15671
Hervey Bay,14/12/2021,15688
Hervey Bay,15/12/2021,16149
Hervey Bay,16/12/2021,18692
Hervey Bay,17/12/2021,17402
Hervey Bay,18/12/2021,14540
Hervey Bay,19/12/2021,11663
Hervey Bay,20/12/2021,17607
Hervey Bay,21/12/2021,18583
Hervey Bay,22/12/2021,20186
Hervey Bay,23/12/2021,23843
Hervey Bay,24/12/2021,20257
Hervey Bay,25/12/2021,13
Hervey Bay,26/12/2021,15745
Hervey Bay,27/12/2021,13222
Hervey Bay,28/12/2021,13550
Hervey Bay,29/12/2021,16872
Hervey Bay,30/12/2021,16673
Hervey Bay,31/12/2021,14873
Hervey Bay,1/01/2022,6971
Hervey Bay,2/01/2022,9371
Hervey Bay,3/01/2022,9687
Hervey Bay,4/01/2022,14119
Hervey Bay,5/01/2022,13457
Hervey Bay,6/01/2022,14477
Hervey Bay,7/01/2022,13376
Hervey Bay,8/01/2022,11101
Hervey Bay,9/01/2022,8213
Hervey Bay,10/01/2022,11675
Hervey Bay,11/01/2022,11738
Hervey Bay,12/01/2022,11744
Hervey Bay,13/01/2022,13082
Hervey Bay,14/01/2022,12881
Hervey Bay,15/01/2022,10751
Hervey Bay,16/01/2022,7934
Hervey Bay,17/01/2022,11734
Hervey Bay,18/01/2022,11916
Hervey Bay,19/01/2022,12307
Hervey Bay,20/01/2022,13174
Hervey Bay,21/01/2022,12553
Hervey Bay,22/01/2022,11091
Hervey Bay,23/01/2022,7973
Hervey Bay,24/01/2022,11838
Hervey Bay,25/01/2022,12803
Hervey Bay,26/01/2022,6169
Hervey Bay,27/01/2022,13360
Hervey Bay,28/01/2022,13028
Hervey Bay,29/01/2022,11104
Hervey Bay,30/01/2022,8084
Hervey Bay,31/01/2022,11464
Hervey Bay,1/02/2022,11489
Hervey Bay,2/02/2022,11838
Hervey Bay,3/02/2022,14249
Hervey Bay,4/02/2022,13540
Hervey Bay,5/02/2022,12437
Hervey Bay,6/02/2022,9250
Hervey Bay,7/02/2022,11256
Hervey Bay,8/02/2022,11424
Hervey Bay,9/02/2022,11748
Hervey Bay,10/02/2022,13121
Hervey Bay,11/02/2022,12954
Hervey Bay,12/02/2022,12291
Hervey Bay,13/02/2022,2
Hervey Bay,14/02/2022,11065
Hervey Bay,15/02/2022,10371
Hervey Bay,16/02/2022,11212
Hervey Bay,17/02/2022,12742
Hervey Bay,18/02/2022,12324
Hervey Bay,19/02/2022,11580
Hervey Bay,20/02/2022,8281
Hervey Bay,21/02/2022,10587
Hervey Bay,22/02/2022,10940
Hervey Bay,23/02/2022,10565
Hervey Bay,24/02/2022,13043
Hervey Bay,25/02/2022,10777
Hervey Bay,26/02/2022,12347
Hervey Bay,27/02/2022,9702
Hervey Bay,28/02/2022,12481
Hervey Bay,1/03/2022,11885
Hervey Bay,2/03/2022,11868
Hervey Bay,3/03/2022,11882
Hervey Bay,4/03/2022,14642
Hervey Bay,5/03/2022,13124
Hervey Bay,6/03/2022,8872
Hervey Bay,7/03/2022,11777
Hervey Bay,8/03/2022,11462
Hervey Bay,9/03/2022,11525
Hervey Bay,10/03/2022,13236
Hervey Bay,11/03/2022,13093
Hervey Bay,12/03/2022,12424
Hervey Bay,13/03/2022,8543
Hervey Bay,14/03/2022,11077
Hervey Bay,15/03/2022,11516
Hervey Bay,16/03/2022,11418
Hervey Bay,17/03/2022,12914
Hervey Bay,18/03/2022,12756
Hervey Bay,19/03/2022,12428
Hervey Bay,20/03/2022,8877
Hervey Bay,21/03/2022,10795
Hervey Bay,22/03/2022,10955
Hervey Bay,23/03/2022,11487
Hervey Bay,24/03/2022,12751
Hervey Bay,25/03/2022,12660
Hervey Bay,26/03/2022,11688
Hervey Bay,27/03/2022,8469
Hervey Bay,28/03/2022,11408
Hervey Bay,29/03/2022,10912
Hervey Bay,30/03/2022,11822
Hervey Bay,31/03/2022,13067
Hervey Bay,1/04/2022,12982
Hervey Bay,2/04/2022,11632
Hervey Bay,3/04/2022,9001
Hervey Bay,4/04/2022,12399
Hervey Bay,5/04/2022,13128
Hervey Bay,6/04/2022,13156
Hervey Bay,7/04/2022,14863
Hervey Bay,8/04/2022,14693
Hervey Bay,9/04/2022,12821
Hervey Bay,10/04/2022,9603
Hervey Bay,11/04/2022,13436
Hervey Bay,12/04/2022,13332
Hervey Bay,13/04/2022,15137
Hervey Bay,14/04/2022,18132
Hervey Bay,15/04/2022,10
Hervey Bay,16/04/2022,16257
Hervey Bay,17/04/2022,6376
Hervey Bay,18/04/2022,8557
Hervey Bay,19/04/2022,13005
Hervey Bay,20/04/2022,12486
Hervey Bay,21/04/2022,13277
Hervey Bay,22/04/2022,13077
Hervey Bay,23/04/2022,12938
Hervey Bay,24/04/2022,10044
Hervey Bay,25/04/2022,125
Hervey Bay,26/04/2022,13326
Hervey Bay,27/04/2022,13187
Hervey Bay,28/04/2022,14639
Hervey Bay,29/04/2022,13675
Hervey Bay,30/04/2022,13293
Hervey Bay,1/05/2022,9903
Hervey Bay,2/05/2022,16
Hervey Bay,3/05/2022,14841
Hervey Bay,4/05/2022,12787
Hervey Bay,5/05/2022,14715
Hervey Bay,6/05/2022,14615
Hervey Bay,7/05/2022,15598
Hervey Bay,8/05/2022,8783
Hervey Bay,9/05/2022,11652
Hervey Bay,10/05/2022,11929
Hervey Bay,11/05/2022,12775
Hervey Bay,12/05/2022,13880
Hervey Bay,13/05/2022,9987
Hervey Bay,14/05/2022,11653
Hervey Bay,15/05/2022,8039
Hervey Bay,16/05/2022,11556
Hervey Bay,17/05/2022,11563
Hervey Bay,18/05/2022,11663
Hervey Bay,19/05/2022,13704
Hervey Bay,20/05/2022,9555
Hervey Bay,21/05/2022,11403
Hervey Bay,22/05/2022,7612
Hervey Bay,23/05/2022,9632
Hervey Bay,24/05/2022,10463
Hervey Bay,25/05/2022,10065
Hervey Bay,26/05/2022,13991
Hervey Bay,27/05/2022,12502
Hervey Bay,28/05/2022,12338
Hervey Bay,29/05/2022,8639
Hervey Bay,30/05/2022,10067
Hervey Bay,31/05/2022,0
Hervey Bay,1/06/2022,11525
Hervey Bay,2/06/2022,12915
Hervey Bay,3/06/2022,12929
Hervey Bay,4/06/2022,12727
Hervey Bay,5/06/2022,9009
Hervey Bay,6/06/2022,9274
Hervey Bay,7/06/2022,9793
Hervey Bay,8/06/2022,10079
Hervey Bay,9/06/2022,10941
Hervey Bay,10/06/2022,10863
Hervey Bay,11/06/2022,10526
Hervey Bay,12/06/2022,7683
Hervey Bay,13/06/2022,9674
Hervey Bay,14/06/2022,9964
Hervey Bay,15/06/2022,11651
Hervey Bay,16/06/2022,13057
Hervey Bay,17/06/2022,12052
Hervey Bay,18/06/2022,11659
Hervey Bay,19/06/2022,8373
Hervey Bay,20/06/2022,11606
Hervey Bay,21/06/2022,11444
Hervey Bay,22/06/2022,12636
Hervey Bay,23/06/2022,14122
Hervey Bay,24/06/2022,13861
Hervey Bay,25/06/2022,12359
Hervey Bay,26/06/2022,9292
Hervey Bay,27/06/2022,12208
Hervey Bay,28/06/2022,12514
Hervey Bay,29/06/2022,12806
Hervey Bay,30/06/2022,14825
Merrylands,1/01/2021,29408
Merrylands,2/01/2021,24908
Merrylands,3/01/2021,27022
Merrylands,4/01/2021,27394
Merrylands,5/01/2021,26997
Merrylands,6/01/2021,31826
Merrylands,7/01/2021,28207
Merrylands,8/01/2021,27410
Merrylands,9/01/2021,24001
Merrylands,10/01/2021,25701
Merrylands,11/01/2021,25736
Merrylands,12/01/2021,26831
Merrylands,13/01/2021,33062
Merrylands,14/01/2021,28803
Merrylands,15/01/2021,29799
Merrylands,16/01/2021,25259
Merrylands,17/01/2021,26215
Merrylands,18/01/2021,25731
Merrylands,19/01/2021,27125
Merrylands,20/01/2021,34590
Merrylands,21/01/2021,28526
Merrylands,22/01/2021,29953
Merrylands,23/01/2021,25568
Merrylands,24/01/2021,31253
Merrylands,25/01/2021,21377
Merrylands,26/01/2021,29275
Merrylands,27/01/2021,38020
Merrylands,28/01/2021,28861
Merrylands,29/01/2021,32499
Merrylands,30/01/2021,30329
Merrylands,31/01/2021,25225
Merrylands,1/02/2021,25715
Merrylands,2/02/2021,26206
Merrylands,3/02/2021,32684
Merrylands,4/02/2021,27547
Merrylands,5/02/2021,32483
Merrylands,6/02/2021,28640
Merrylands,7/02/2021,24809
Merrylands,8/02/2021,25075
Merrylands,9/02/2021,26463
Merrylands,10/02/2021,33781
Merrylands,11/02/2021,28255
Merrylands,12/02/2021,33755
Merrylands,13/02/2021,23
Merrylands,14/02/2021,24554
Merrylands,15/02/2021,25772
Merrylands,16/02/2021,25897
Merrylands,17/02/2021,33962
Merrylands,18/02/2021,28437
Merrylands,19/02/2021,31199
Merrylands,20/02/2021,29280
Merrylands,21/02/2021,24886
Merrylands,22/02/2021,24616
Merrylands,23/02/2021,26279
Merrylands,24/02/2021,33135
Merrylands,25/02/2021,27556
Merrylands,26/02/2021,31684
Merrylands,27/02/2021,28724
Merrylands,28/02/2021,24896
Merrylands,1/03/2021,24908
Merrylands,2/03/2021,25545
Merrylands,3/03/2021,34815
Merrylands,4/03/2021,28451
Merrylands,5/03/2021,31455
Merrylands,6/03/2021,29143
Merrylands,7/03/2021,24558
Merrylands,8/03/2021,25416
Merrylands,9/03/2021,26104
Merrylands,10/03/2021,33312
Merrylands,11/03/2021,28831
Merrylands,12/03/2021,31369
Merrylands,13/03/2021,31496
Merrylands,14/03/2021,25806
Merrylands,15/03/2021,25314
Merrylands,16/03/2021,27797
Merrylands,17/03/2021,35325
Merrylands,18/03/2021,29664
Merrylands,19/03/2021,31185
Merrylands,20/03/2021,29035
Merrylands,21/03/2021,26468
Merrylands,22/03/2021,25730
Merrylands,23/03/2021,26726
Merrylands,24/03/2021,34747
Merrylands,25/03/2021,28987
Merrylands,26/03/2021,32309
Merrylands,27/03/2021,28329
Merrylands,28/03/2021,26348
Merrylands,29/03/2021,26980
Merrylands,30/03/2021,30306
Merrylands,31/03/2021,43079
Merrylands,1/04/2021,287
Merrylands,2/04/2021,40398
Merrylands,3/04/2021,285
Merrylands,4/04/2021,29598
Merrylands,5/04/2021,29471
Merrylands,6/04/2021,28600
Merrylands,7/04/2021,36332
Merrylands,8/04/2021,30093
Merrylands,9/04/2021,31451
Merrylands,10/04/2021,27743
Merrylands,11/04/2021,28455
Merrylands,12/04/2021,26234
Merrylands,13/04/2021,26803
Merrylands,14/04/2021,33413
Merrylands,15/04/2021,28734
Merrylands,16/04/2021,29871
Merrylands,17/04/2021,28261
Merrylands,18/04/2021,27482
Merrylands,19/04/2021,24643
Merrylands,20/04/2021,24863
Merrylands,21/04/2021,32651
Merrylands,22/04/2021,27520
Merrylands,23/04/2021,31848
Merrylands,24/04/2021,19347
Merrylands,25/04/2021,26019
Merrylands,26/04/2021,24985
Merrylands,27/04/2021,26225
Merrylands,28/04/2021,32956
Merrylands,29/04/2021,27768
Merrylands,30/04/2021,32011
Merrylands,1/05/2021,28304
Merrylands,2/05/2021,25329
Merrylands,3/05/2021,25165
Merrylands,4/05/2021,26715
Merrylands,5/05/2021,35295
Merrylands,6/05/2021,29254
Merrylands,7/05/2021,35338
Merrylands,8/05/2021,29410
Merrylands,9/05/2021,26139
Merrylands,10/05/2021,26979
Merrylands,11/05/2021,30933
Merrylands,12/05/2021,33152
Merrylands,13/05/2021,28465
Merrylands,14/05/2021,30472
Merrylands,15/05/2021,27711
Merrylands,16/05/2021,25914
Merrylands,17/05/2021,25442
Merrylands,18/05/2021,25891
Merrylands,19/05/2021,33625
Merrylands,20/05/2021,27880
Merrylands,21/05/2021,30997
Merrylands,22/05/2021,28170
Merrylands,23/05/2021,25243
Merrylands,24/05/2021,24955
Merrylands,25/05/2021,25537
Merrylands,26/05/2021,32888
Merrylands,27/05/2021,28165
Merrylands,28/05/2021,30717
Merrylands,29/05/2021,29155
Merrylands,30/05/2021,24124
Merrylands,31/05/2021,43
Merrylands,1/06/2021,25924
Merrylands,2/06/2021,32618
Merrylands,3/06/2021,27988
Merrylands,4/06/2021,33933
Merrylands,5/06/2021,28235
Merrylands,6/06/2021,25246
Merrylands,7/06/2021,25138
Merrylands,8/06/2021,35928
Merrylands,9/06/2021,33125
Merrylands,10/06/2021,29661
Merrylands,11/06/2021,32011
Merrylands,12/06/2021,26543
Merrylands,13/06/2021,25973
Merrylands,14/06/2021,26608
Merrylands,15/06/2021,26009
Merrylands,16/06/2021,33718
Merrylands,17/06/2021,28277
Merrylands,18/06/2021,30660
Merrylands,19/06/2021,25960
Merrylands,20/06/2021,23282
Merrylands,21/06/2021,23823
Merrylands,22/06/2021,23845
Merrylands,23/06/2021,29925
Merrylands,24/06/2021,25617
Merrylands,25/06/2021,28424
Merrylands,26/06/2021,19035
Merrylands,27/06/2021,18535
Merrylands,28/06/2021,18930
Merrylands,29/06/2021,20218
Merrylands,30/06/2021,59
Merrylands,1/07/2021,
Merrylands,2/07/2021,
Merrylands,3/07/2021,
Merrylands,4/07/2021,
Merrylands,5/07/2021,
Merrylands,6/07/2021,
Merrylands,7/07/2021,
Merrylands,8/07/2021,
Merrylands,9/07/2021,
Merrylands,10/07/2021,
Merrylands,11/07/2021,
Merrylands,12/07/2021,
Merrylands,13/07/2021,
Merrylands,14/07/2021,
Merrylands,15/07/2021,
Merrylands,16/07/2021,
Merrylands,17/07/2021,
Merrylands,18/07/2021,
Merrylands,19/07/2021,
Merrylands,20/07/2021,
Merrylands,21/07/2021,
Merrylands,22/07/2021,
Merrylands,23/07/2021,
Merrylands,24/07/2021,
Merrylands,25/07/2021,
Merrylands,26/07/2021,
Merrylands,27/07/2021,
Merrylands,28/07/2021,
Merrylands,29/07/2021,
Merrylands,30/07/2021,
Merrylands,31/07/2021,
Merrylands,1/08/2021,
Merrylands,2/08/2021,
Merrylands,3/08/2021,
Merrylands,4/08/2021,
Merrylands,5/08/2021,
Merrylands,6/08/2021,
